file,actual,predicted,correct,confidence,feature_extraction_ms,inference_ms,total_processing_ms
data\mafaulda\overhang\outer_race\0g\49.3568.csv,overhang,overhang,True,98.2582893821805,168.3190999974613,54.99959999724524,223.31869999470655
data\mafaulda\overhang\outer_race\0g\50.176.csv,overhang,overhang,True,96.72636297525409,178.67760000081034,45.27249999955529,223.95010000036564
data\mafaulda\overhang\outer_race\0g\51.6096.csv,overhang,overhang,True,90.78191853080965,179.45489999692654,55.68239999411162,235.13729999103816
data\mafaulda\overhang\outer_race\0g\52.4288.csv,overhang,overhang,True,94.1704063349951,163.16099999676226,55.419500000425614,218.58049999718787
data\mafaulda\overhang\outer_race\0g\53.248.csv,overhang,overhang,True,94.09897776356655,161.21810000186088,56.319399998756126,217.537500000617
data\mafaulda\overhang\outer_race\0g\54.6816.csv,overhang,overhang,True,97.2910762674264,169.32550000638003,56.11089999729302,225.43640000367304
data\mafaulda\overhang\outer_race\0g\55.5008.csv,overhang,overhang,True,98.29107626742639,180.89480000344338,55.44829999416834,236.34309999761172
data\mafaulda\overhang\outer_race\0g\56.5248.csv,overhang,overhang,True,98.4215110500351,165.7550000018091,55.547399999340996,221.3024000011501
data\mafaulda\overhang\outer_race\0g\57.7536.csv,overhang,overhang,True,98.4215110500351,170.43460000422783,59.365500004787464,229.8001000090153
data\mafaulda\overhang\outer_race\0g\58.7776.csv,overhang,overhang,True,96.4215110500351,182.45110000134446,54.77919999975711,237.23030000110157
data\mafaulda\overhang\outer_race\0g\59.5968.csv,overhang,overhang,True,91.10032241954413,165.23620000225492,56.44320000283187,221.6794000050868
data\mafaulda\overhang\outer_race\0g\60.6208.csv,overhang,overhang,True,92.06460813382985,164.01780000160215,55.373499999404885,219.39130000100704
data\mafaulda\overhang\outer_race\0g\61.6448.csv,overhang,overhang,True,89.57010852183375,162.94850000122096,56.45869999716524,219.4071999983862
data\mafaulda\overhang\outer_race\20g\13.5168.csv,overhang,overhang,True,94.40140507136452,161.36209999967832,60.76290000055451,222.12500000023283
data\mafaulda\overhang\outer_race\20g\14.1312.csv,overhang,overhang,True,95.16871445752618,171.0534000012558,55.51230000128271,226.5657000025385
data\mafaulda\overhang\outer_race\20g\15.7696.csv,overhang,overhang,True,97.59615016890007,192.41340000007767,55.76350000046659,248.17690000054426
data\mafaulda\overhang\outer_race\20g\16.7936.csv,overhang,overhang,True,96.75736030023215,169.53769999963697,55.274699996516574,224.81239999615354
data\mafaulda\overhang\outer_race\20g\17.2032.csv,overhang,overhang,True,83.38034240674534,164.28109999833396,55.03630000021076,219.31739999854472
data\mafaulda\overhang\outer_race\20g\18.2272.csv,overhang,overhang,True,96.25536601917774,171.03090000455268,56.45560000266414,227.48650000721682
data\mafaulda\overhang\outer_race\20g\19.456.csv,overhang,overhang,True,85.10200696958768,165.0697000004584,55.206699995324016,220.2763999957824
data\mafaulda\overhang\outer_race\20g\20.2752.csv,overhang,overhang,True,48.819930378701514,164.36589999648277,54.96010000206297,219.32599999854574
data\mafaulda\overhang\outer_race\20g\21.2992.csv,overhang,overhang,True,52.79168117323665,166.16809999686666,54.8997000005329,221.06779999739956
data\mafaulda\overhang\outer_race\20g\22.9376.csv,overhang,overhang,True,73.86029474665645,168.8369000039529,55.54879999544937,224.38569999940228
data\mafaulda\overhang\outer_race\20g\23.552.csv,overhang,overhang,True,69.16455491216999,167.240299997502,55.571500000951346,222.81179999845335
data\mafaulda\overhang\outer_race\20g\24.576.csv,overhang,overhang,True,76.44542661231654,169.3306000015582,45.265199994901195,214.5957999964594
data\mafaulda\overhang\outer_race\20g\25.3952.csv,overhang,overhang,True,71.44145852459992,171.1827000035555,44.90220000297995,216.08490000653546
data\mafaulda\overhang\outer_race\20g\26.624.csv,overhang,overhang,True,57.70961844689004,166.9878999964567,54.91650000476511,221.9044000012218
data\mafaulda\overhang\outer_race\20g\27.648.csv,overhang,overhang,True,78.48084390898896,169.95769999630284,55.498700006864965,225.4564000031678
data\mafaulda\overhang\outer_race\20g\27.8528.csv,overhang,overhang,True,77.87680284771105,163.8784000024316,55.00220000249101,218.8806000049226
data\mafaulda\overhang\outer_race\20g\29.4912.csv,overhang,overhang,True,78.70665906074372,174.6858999977121,56.35350000375183,231.03940000146395
data\mafaulda\overhang\outer_race\20g\30.5152.csv,overhang,overhang,True,82.27999608000462,168.2998999967822,55.58049999672221,223.8803999935044
data\mafaulda\overhang\outer_race\20g\31.1296.csv,overhang,overhang,True,85.08670933277287,178.55889999918872,55.709799999021925,234.26869999821065
data\mafaulda\overhang\outer_race\20g\31.9488.csv,overhang,overhang,True,71.89216615233633,184.86549999943236,55.04519999522017,239.91069999465253
data\mafaulda\overhang\outer_race\20g\32.9728.csv,overhang,overhang,True,80.61336739748408,156.97419999924023,55.400299999746494,212.37449999898672
data\mafaulda\overhang\outer_race\20g\34.4064.csv,overhang,overhang,True,87.31500348907919,162.03989999485202,55.30939999880502,217.34929999365704
data\mafaulda\overhang\outer_race\20g\35.2256.csv,overhang,overhang,True,86.1587115247227,173.40429999603657,56.113400001777336,229.5176999978139
data\mafaulda\overhang\outer_race\20g\36.864.csv,overhang,overhang,True,88.44163620423127,161.7982000025222,49.31639999995241,211.11460000247462
data\mafaulda\overhang\outer_race\20g\37.4784.csv,overhang,overhang,True,83.16703930354741,169.7372999988147,55.58839999866905,225.32569999748375
data\mafaulda\overhang\outer_race\20g\38.2976.csv,overhang,overhang,True,87.9603106193597,184.86249999841675,59.614700003294274,244.47720000171103
data\mafaulda\overhang\outer_race\20g\39.7312.csv,overhang,overhang,True,61.75614938784364,248.78480000188574,58.956900000339374,307.7417000022251
data\mafaulda\overhang\outer_race\20g\40.5504.csv,overhang,overhang,True,74.33274340785871,225.3294000038295,56.81200000253739,282.1414000063669
data\mafaulda\overhang\outer_race\20g\41.984.csv,overhang,overhang,True,82.95607470619,219.39410000049975,57.51779999991413,276.9119000004139
data\mafaulda\overhang\outer_race\20g\42.3936.csv,overhang,overhang,True,82.86705534543847,235.6902999963495,58.635000001231674,294.32529999758117
data\mafaulda\overhang\outer_race\20g\43.6224.csv,overhang,overhang,True,89.73062763169264,244.42180000187363,58.85120000311872,303.27300000499235
data\mafaulda\overhang\outer_race\20g\44.6464.csv,overhang,overhang,True,98.75709306061711,220.6131999992067,57.67259999993257,278.2857999991393
data\mafaulda\overhang\outer_race\20g\45.4656.csv,overhang,overhang,True,99.7570930606171,245.491800000309,57.28150000504684,302.77330000535585
data\mafaulda\overhang\outer_race\20g\46.2848.csv,overhang,overhang,True,99.75709306061711,236.9195999999647,58.78089999896474,295.70049999892944
data\mafaulda\overhang\outer_race\20g\47.7184.csv,overhang,overhang,True,99.73868510041811,227.43160000391072,57.65850000170758,285.0901000056183
data\mafaulda\overhang\outer_race\20g\48.128.csv,overhang,overhang,True,99.73868510041811,199.7616000007838,56.93270000483608,256.6943000056199
data\mafaulda\overhang\outer_race\20g\49.3568.csv,overhang,overhang,True,97.73868510041811,224.4702000025427,57.91999999928521,282.3902000018279
data\mafaulda\overhang\outer_race\20g\50.3808.csv,overhang,overhang,True,99.77201843375144,237.8552000009222,57.74409999867203,295.5992999995942
data\mafaulda\overhang\outer_race\20g\51.2.csv,overhang,overhang,True,99.77201843375144,192.62809999781894,57.31240000022808,249.94049999804702
data\mafaulda\overhang\outer_race\20g\52.4288.csv,overhang,overhang,True,99.77201843375144,214.4585999994888,59.682799997972324,274.1413999974611
data\mafaulda\overhang\outer_race\20g\53.4528.csv,overhang,overhang,True,99.77201843375143,213.5643999936292,58.73280000378145,272.29719999741064
data\mafaulda\overhang\outer_race\20g\54.6816.csv,overhang,overhang,True,98.77201843375144,227.81090000353288,58.995200000936165,286.80610000446904
data\mafaulda\overhang\outer_race\20g\55.296.csv,overhang,overhang,True,98.70474878988485,228.70810000313213,60.34709999948973,289.05520000262186
data\mafaulda\overhang\outer_race\20g\56.7296.csv,overhang,overhang,True,95.57974878988485,199.09069999994244,59.98639999597799,259.07709999592043
data\mafaulda\overhang\outer_race\20g\57.344.csv,overhang,overhang,True,98.61253567513074,227.4044000005233,56.79660000168951,284.2010000022128
data\mafaulda\overhang\outer_race\20g\58.1632.csv,overhang,overhang,True,98.61253567513074,189.25680000393186,57.098599994787946,246.3553999987198
data\mafaulda\overhang\outer_race\20g\59.1872.csv,overhang,overhang,True,95.74928844569887,222.8767000051448,56.60370000259718,279.480400007742
data\mafaulda\overhang\outer_race\20g\60.416.csv,overhang,overhang,True,95.79424065597365,200.76699999481207,57.458700001006946,258.225699995819
data\mafaulda\overhang\outer_race\20g\61.44.csv,overhang,overhang,True,98.64701843375143,191.24310000188416,46.55080000520684,237.793900007091
data\mafaulda\overhang\outer_race\35g\13.7216.csv,overhang,overhang,True,94.12278176386089,167.5641000038013,58.019900003273506,225.5840000070748
data\mafaulda\overhang\outer_race\35g\14.7456.csv,overhang,overhang,True,96.4894032572751,252.23730000288924,57.61560000246391,309.85290000535315
data\mafaulda\overhang\outer_race\35g\15.7696.csv,overhang,overhang,True,99.60422216209402,226.18949999741744,62.06360000214772,288.25309999956517
data\mafaulda\overhang\outer_race\35g\16.7936.csv,overhang,overhang,True,97.31291585578771,186.4655000026687,57.657299999846146,244.12280000251485
data\mafaulda\overhang\outer_race\35g\17.408.csv,overhang,overhang,True,82.02260128600442,194.16220000130124,57.449200001428835,251.61140000273008
data\mafaulda\overhang\outer_race\35g\18.432.csv,overhang,overhang,True,60.341748494137995,166.96439999941504,56.21959999552928,223.18399999494432
data\mafaulda\overhang\outer_race\35g\19.2512.csv,overhang,overhang,True,65.8228618392719,161.8293999999878,60.1676000005682,221.997000000556
data\mafaulda\overhang\outer_race\35g\20.2752.csv,overhang,overhang,True,69.77513772489297,186.82989999797428,56.15099999704398,242.98089999501826
data\mafaulda\overhang\outer_race\35g\21.504.csv,overhang,overhang,True,83.35590974449694,199.2065999947954,61.58370000048308,260.7902999952785
data\mafaulda\overhang\outer_race\35g\22.528.csv,overhang,overhang,True,79.33285208162192,163.25870000582654,56.42010000156006,219.6788000073866
data\mafaulda\overhang\outer_race\35g\23.7568.csv,overhang,overhang,True,86.19037898094535,168.9916000032099,56.85250000533415,225.84410000854405
data\mafaulda\overhang\outer_race\35g\24.1664.csv,overhang,overhang,True,81.37405271149409,169.55630000302335,56.15780000516679,225.71410000819014
data\mafaulda\overhang\outer_race\35g\24.9856.csv,overhang,overhang,True,84.0792409260573,185.6610000031651,57.488399994326755,243.14939999749186
data\mafaulda\overhang\outer_race\35g\26.8288.csv,overhang,overhang,True,83.73753327154724,181.3276000029873,55.48170000110986,236.80930000409717
data\mafaulda\overhang\outer_race\35g\27.8528.csv,overhang,overhang,True,77.71245220377516,169.3121999996947,56.4680999959819,225.78029999567661
data\mafaulda\overhang\outer_race\35g\28.672.csv,overhang,overhang,True,76.21243159270693,172.70909999933792,57.507299999997485,230.2163999993354
data\mafaulda\overhang\outer_race\35g\29.4912.csv,overhang,overhang,True,93.57440291347059,169.6793000010075,55.62359999748878,225.3028999984963
data\mafaulda\overhang\outer_race\35g\29.9008.csv,overhang,overhang,True,90.72273526745964,174.71320000186097,57.546199997887015,232.25939999974798
data\mafaulda\overhang\outer_race\35g\31.1296.csv,overhang,overhang,True,83.97561956125567,173.49799999647075,55.82600000343518,229.32399999990594
data\mafaulda\overhang\outer_race\35g\32.3584.csv,overhang,overhang,True,85.01435445819952,172.8346000018064,57.563099995604716,230.3976999974111
data\mafaulda\overhang\outer_race\35g\32.9728.csv,overhang,overhang,True,88.22532754308565,175.68970000138506,56.30040000687586,231.99010000826092
data\mafaulda\overhang\outer_race\35g\34.4064.csv,overhang,overhang,True,92.24914126422485,171.32220000348752,59.65319999813801,230.97540000162553
data\mafaulda\overhang\outer_race\35g\35.2256.csv,overhang,overhang,True,97.01756878265235,166.1275000005844,57.02690000180155,223.15440000238596
data\mafaulda\overhang\outer_race\35g\36.2496.csv,overhang,overhang,True,93.15582979700034,168.80829999718117,58.97740000364138,227.78570000082254
data\mafaulda\overhang\outer_race\35g\37.6832.csv,overhang,overhang,True,99.7770930606171,169.35260000173002,57.166799997503404,226.51939999923343
data\mafaulda\overhang\outer_race\35g\38.7072.csv,overhang,overhang,True,98.3928522381607,164.35880000062753,57.79839999740943,222.15719999803696
data\mafaulda\overhang\outer_race\35g\39.3216.csv,overhang,overhang,True,98.39285223816071,171.0696000009193,57.182900003681425,228.25250000460073
data\mafaulda\overhang\outer_race\35g\40.1408.csv,overhang,overhang,True,82.19729284900308,164.5277999996324,58.098900000914,222.6267000005464
data\mafaulda\overhang\outer_race\35g\41.3696.csv,overhang,overhang,True,89.91524963555811,167.14040000078967,57.03680000442546,224.17720000521513
data\mafaulda\overhang\outer_race\35g\42.5984.csv,overhang,overhang,True,88.78188360356414,171.35650000273017,57.28580000140937,228.64230000413954
data\mafaulda\overhang\outer_race\35g\43.2128.csv,overhang,overhang,True,91.66832245759643,172.32180000428343,57.67740000010235,229.99920000438578
data\mafaulda\overhang\outer_race\35g\44.6464.csv,overhang,overhang,True,99.72474878988484,170.02180000417866,55.571800003235694,225.59360000741435
data\mafaulda\overhang\outer_race\35g\45.4656.csv,overhang,overhang,True,97.76061754989153,169.7072000024491,55.383099999744445,225.09030000219354
data\mafaulda\overhang\outer_race\35g\46.08.csv,overhang,overhang,True,94.79201843375142,177.9739999983576,58.35020000085933,236.32419999921694
data\mafaulda\overhang\outer_race\35g\47.104.csv,overhang,overhang,True,95.54859847357012,168.8819000046351,57.51500000042142,226.39690000505652
data\mafaulda\overhang\outer_race\35g\48.9472.csv,overhang,overhang,True,94.60759653894026,171.05789999914123,55.45020000135992,226.50810000050114
data\mafaulda\overhang\outer_race\35g\49.5616.csv,overhang,overhang,True,95.60759653894026,165.70480000518728,58.36470000213012,224.0695000073174
data\mafaulda\overhang\outer_race\35g\50.5856.csv,overhang,overhang,True,95.61614354748725,162.81270000035875,57.99750000005588,220.81020000041462
data\mafaulda\overhang\outer_race\35g\51.4048.csv,overhang,overhang,True,97.60759653894024,160.74799999478273,57.432999994489364,218.1809999892721
data\mafaulda\overhang\outer_race\35g\52.4288.csv,overhang,overhang,True,95.61614354748725,162.65700000076322,57.00049999722978,219.657499997993
data\mafaulda\overhang\outer_race\35g\53.4528.csv,overhang,overhang,True,91.62823675360032,160.33189999870956,55.895200006489176,216.22710000519874
data\mafaulda\overhang\outer_race\6g\12.9024.csv,overhang,overhang,True,96.71255504097485,175.1940999965882,57.7631999985897,232.9572999951779
data\mafaulda\overhang\outer_race\6g\13.9264.csv,overhang,overhang,True,91.30031310012042,216.24330000486225,59.59170000278391,275.83500000764616
data\mafaulda\overhang\outer_race\6g\15.5648.csv,overhang,overhang,True,97.20579890513416,192.58499999705236,58.025099999213126,250.6100999962655
data\mafaulda\overhang\outer_race\6g\16.5888.csv,overhang,overhang,True,96.55899162389031,173.08849999972153,57.06600000121398,230.1545000009355
data\mafaulda\overhang\outer_race\6g\17.6128.csv,overhang,overhang,True,95.85285567473191,188.82570000278065,57.72249999427004,246.5481999970507
data\mafaulda\overhang\outer_race\6g\18.2272.csv,overhang,overhang,True,93.54990086969273,174.88520000188146,58.165499998722225,233.05070000060368
data\mafaulda\overhang\outer_race\6g\19.2512.csv,overhang,overhang,True,86.60859271171226,175.75850000139326,56.674999999813735,232.433500001207
data\mafaulda\overhang\outer_race\6g\20.2752.csv,overhang,overhang,True,94.85763264090885,174.58509999414673,57.45600000227569,232.04109999642242
data\mafaulda\overhang\outer_race\6g\21.2992.csv,overhang,overhang,True,92.93102495657901,174.75630000262754,56.077400004141964,230.8337000067695
data\mafaulda\overhang\outer_race\6g\22.528.csv,overhang,overhang,True,91.79180160955771,178.84319999575382,56.35970000002999,235.2028999957838
data\mafaulda\overhang\outer_race\6g\23.7568.csv,overhang,overhang,True,96.4066423535955,170.1939000049606,56.56209999870043,226.75600000366103
data\mafaulda\overhang\outer_race\6g\24.1664.csv,overhang,overhang,True,96.0396890366422,178.72239999996964,56.140100001357496,234.86250000132713
data\mafaulda\overhang\outer_race\6g\25.8048.csv,overhang,overhang,True,88.06503040045686,174.96630000096047,56.86959999729879,231.83589999825926
data\mafaulda\overhang\outer_race\6g\26.624.csv,overhang,overhang,True,84.41028293597257,177.20569999801228,57.868699994287454,235.07439999229973
data\mafaulda\overhang\outer_race\6g\27.4432.csv,overhang,overhang,True,91.51134366739043,174.84580000018468,58.13280000438681,232.9786000045715
data\mafaulda\overhang\outer_race\6g\28.2624.csv,overhang,overhang,True,91.67689922294599,175.07150000164984,57.30230000335723,232.37380000500707
data\mafaulda\overhang\outer_race\6g\29.4912.csv,overhang,overhang,True,95.70550238855533,173.16530000243802,56.24359999637818,229.4088999988162
data\mafaulda\overhang\outer_race\6g\30.72.csv,overhang,overhang,True,91.7717585303053,176.02800000167917,58.23000000236789,234.25800000404706
data\mafaulda\overhang\outer_race\6g\31.744.csv,overhang,overhang,True,86.3209779742206,175.3584000034607,58.443300004000776,233.80170000746148
data\mafaulda\overhang\outer_race\6g\32.3584.csv,overhang,overhang,True,76.77775795632172,174.13809999561636,58.79550000099698,232.93359999661334
data\mafaulda\overhang\outer_race\6g\33.3824.csv,overhang,overhang,True,77.21287564609504,174.73660000541713,57.052300006034784,231.78890001145191
data\mafaulda\overhang\outer_race\6g\33.9968.csv,overhang,overhang,True,87.87981984920991,182.23569999827305,58.26890000025742,240.50459999853047
data\mafaulda\overhang\outer_race\6g\34.816.csv,overhang,overhang,True,91.55228194624952,169.37509999843314,56.950600002892315,226.32570000132546
data\mafaulda\overhang\outer_race\6g\36.4544.csv,overhang,overhang,True,84.28228425683241,171.1829999985639,56.89100000017788,228.07399999874178
data\mafaulda\overhang\outer_race\6g\37.6832.csv,overhang,overhang,True,88.55532646999556,173.7769000028493,58.206300003803335,231.98320000665262
data\mafaulda\overhang\outer_race\6g\38.2976.csv,overhang,overhang,True,85.49036111700867,170.91100000106962,55.42029999924125,226.33130000031088
data\mafaulda\overhang\outer_race\6g\39.5264.csv,overhang,overhang,True,88.56696114435712,167.09499999706168,56.25490000238642,223.3498999994481
data\mafaulda\overhang\outer_race\6g\40.5504.csv,overhang,overhang,True,86.74143737090102,168.97210000024643,55.935199998202734,224.90729999844916
data\mafaulda\overhang\outer_race\6g\41.1648.csv,overhang,overhang,True,94.63299157322712,173.50949999672594,58.60979999852134,232.11929999524727
data\mafaulda\overhang\outer_race\6g\42.3936.csv,overhang,overhang,True,95.78004418459426,176.06550000346033,59.827000004588626,235.89250000804896
data\mafaulda\overhang\outer_race\6g\43.6224.csv,overhang,overhang,True,93.77850729934835,180.38530000194442,55.8655999993789,236.25090000132332
data\mafaulda\overhang\outer_race\6g\44.032.csv,overhang,overhang,True,92.61617691020342,166.172799996275,56.489199996576644,222.66199999285163
data\mafaulda\overhang\outer_race\6g\45.2608.csv,overhang,overhang,True,93.61749106489756,166.3708000050974,57.301300003018696,223.6721000081161
data\mafaulda\overhang\outer_race\6g\46.6944.csv,overhang,overhang,True,94.2725246801248,171.3025999997626,57.21060000360012,228.51320000336273
data\mafaulda\overhang\outer_race\6g\47.7184.csv,overhang,overhang,True,94.00466753726768,173.7520000024233,57.463500001176726,231.21550000360003
data\mafaulda\overhang\outer_race\6g\48.7424.csv,overhang,overhang,True,95.79465330947184,168.00330000114627,57.46219999855384,225.4654999997001
data\mafaulda\overhang\outer_race\6g\49.5616.csv,overhang,overhang,True,98.2582893821805,172.760899993591,55.15840000589378,227.9192999994848
data\mafaulda\overhang\outer_race\6g\50.9952.csv,overhang,overhang,True,97.38159350880571,173.25059999711812,59.81880000035744,233.06939999747556
data\mafaulda\overhang\outer_race\6g\51.2.csv,overhang,overhang,True,96.4160762674264,172.47639999550302,56.345600001804996,228.821999997308
data\mafaulda\overhang\outer_race\6g\52.6336.csv,overhang,overhang,True,98.3832893821805,169.20490000484278,56.3832000043476,225.58810000919038
data\mafaulda\overhang\outer_race\6g\53.4528.csv,overhang,overhang,True,94.01082295971409,170.01239999808604,56.22070000390522,226.23310000199126
data\mafaulda\overhang\outer_race\6g\54.272.csv,overhang,overhang,True,93.84896109785223,167.76609999942593,57.54539999907138,225.3114999984973
data\mafaulda\overhang\outer_race\6g\55.0912.csv,overhang,overhang,True,95.48860073749186,171.00939999363618,57.045000001380686,228.05439999501687
data\mafaulda\overhang\outer_race\6g\56.5248.csv,overhang,overhang,True,94.70072194961307,171.25210000085644,56.958599998324644,228.2106999991811
data\mafaulda\overhang\outer_race\6g\57.5488.csv,overhang,overhang,True,97.70072194961304,175.34609999711392,49.15099999925587,224.4970999963698
data\mafaulda\overhang\outer_race\6g\58.1632.csv,overhang,overhang,True,98.70072194961307,172.62309999932768,55.99310000252444,228.61620000185212
data\mafaulda\overhang\outer_race\6g\59.1872.csv,overhang,overhang,True,97.3832893821805,173.3135000031325,57.39039999753004,230.70390000066254
data\mafaulda\overhang\outer_race\6g\60.8256.csv,overhang,overhang,True,96.54651105003511,170.14449999987846,57.53470000490779,227.67920000478625
data\mafaulda\overhang\outer_race\6g\61.8496.csv,overhang,overhang,True,96.91607626742639,172.5256999998237,57.88449999818113,230.41019999800483
data\mafaulda\overhang\cage_fault\0g\13.1072.csv,overhang,overhang,True,96.41086898395723,174.55770000378834,56.423699999868404,230.98140000365674
data\mafaulda\overhang\cage_fault\0g\14.1312.csv,overhang,overhang,True,94.9546150804107,175.87169999751495,56.563899997854605,232.43559999536956
data\mafaulda\overhang\cage_fault\0g\14.9504.csv,overhang,overhang,True,96.61454545454546,177.50209999940125,47.58139999466948,225.08349999407073
data\mafaulda\overhang\cage_fault\0g\16.1792.csv,overhang,overhang,True,95.72336898395722,176.97499999485444,57.567600000766106,234.54259999562055
data\mafaulda\overhang\cage_fault\0g\17.408.csv,overhang,overhang,True,97.97336898395723,173.96580000058748,59.13470000086818,233.10050000145566
data\mafaulda\overhang\cage_fault\0g\18.6368.csv,overhang,overhang,True,95.06205172978284,176.09219999576453,57.23829999624286,233.3304999920074
data\mafaulda\overhang\cage_fault\0g\19.456.csv,overhang,overhang,True,95.48244318181818,178.84780000167666,56.51669999497244,235.3644999966491
data\mafaulda\overhang\cage_fault\0g\19.8656.csv,overhang,overhang,True,93.21882352941178,179.24849999690196,56.779200000164565,236.02769999706652
data\mafaulda\overhang\cage_fault\0g\21.0944.csv,overhang,overhang,True,97.96000000000001,176.53040000004694,57.03730000095675,233.5677000010037
data\mafaulda\overhang\cage_fault\0g\22.3232.csv,overhang,overhang,True,98.3975,175.8616000006441,54.77380000229459,230.6354000029387
data\mafaulda\overhang\cage_fault\0g\23.1424.csv,overhang,overhang,True,95.96113636363637,176.4980000007199,57.73149999731686,234.22949999803677
data\mafaulda\overhang\cage_fault\0g\24.1664.csv,overhang,overhang,True,93.03462125255976,167.95550000097137,57.35390000336338,225.30940000433475
data\mafaulda\overhang\cage_fault\0g\24.9856.csv,overhang,overhang,True,93.14750000000001,169.14160000305856,58.414799997990485,227.55640000104904
data\mafaulda\overhang\cage_fault\0g\26.8288.csv,overhang,overhang,True,87.11105424769407,178.17829999694368,56.115600003977306,234.29390000092098
data\mafaulda\overhang\cage_fault\0g\27.0336.csv,overhang,overhang,True,90.64765971888193,176.19980000017677,57.16689999826485,233.36669999844162
data\mafaulda\overhang\cage_fault\0g\28.0576.csv,overhang,overhang,True,88.03609414861137,177.33260000386508,58.03169999853708,235.36430000240216
data\mafaulda\overhang\cage_fault\0g\29.4912.csv,overhang,overhang,True,95.05798033202865,187.37590000091586,58.23590000363765,245.61180000455352
data\mafaulda\overhang\cage_fault\0g\30.72.csv,overhang,overhang,True,94.910700219727,167.72250000212807,57.035999998333864,224.75850000046194
data\mafaulda\overhang\cage_fault\0g\31.1296.csv,overhang,overhang,True,96.33305316090346,170.36560000269674,56.57939999946393,226.94500000216067
data\mafaulda\overhang\cage_fault\0g\31.9488.csv,overhang,overhang,True,97.30741213526242,176.50980000325944,56.47220000537345,232.9820000086329
data\mafaulda\overhang\cage_fault\0g\33.5872.csv,overhang,overhang,True,94.64817476383266,172.8374000012991,57.04960000002757,229.88700000132667
data\mafaulda\overhang\cage_fault\0g\34.2016.csv,overhang,overhang,True,92.52483516483517,171.26760000246577,57.75960000028135,229.02720000274712
data\mafaulda\overhang\cage_fault\0g\35.2256.csv,overhang,overhang,True,92.55354590856705,174.76789999636821,56.89480000000913,231.66269999637734
data\mafaulda\overhang\cage_fault\0g\36.4544.csv,overhang,overhang,True,93.2994081396108,172.69710000255145,57.45230000320589,230.14940000575734
data\mafaulda\overhang\cage_fault\0g\37.2736.csv,overhang,overhang,True,92.87755706279867,196.5933000028599,57.96099999861326,254.55430000147317
data\mafaulda\overhang\cage_fault\0g\38.5024.csv,overhang,overhang,True,94.34048245614035,167.69689999637194,55.53150000196183,223.22839999833377
data\mafaulda\overhang\cage_fault\0g\39.3216.csv,overhang,overhang,True,79.2875138269945,172.51000000396743,56.48320000182139,228.99320000578882
data\mafaulda\overhang\cage_fault\0g\40.1408.csv,overhang,overhang,True,80.42996699704426,181.87709999619983,56.246899999678135,238.12399999587797
data\mafaulda\overhang\cage_fault\0g\41.3696.csv,overhang,overhang,True,82.58596513543071,171.14109999965876,57.92929999734042,229.07039999699919
data\mafaulda\overhang\cage_fault\0g\42.5984.csv,overhang,overhang,True,77.6330385670534,173.48730000230717,58.39199999900302,231.87930000131018
data\mafaulda\overhang\cage_fault\0g\43.4176.csv,overhang,overhang,True,61.873109634045285,171.13700000481913,57.10199999884935,228.23900000366848
data\mafaulda\overhang\cage_fault\0g\44.2368.csv,overhang,overhang,True,55.858957840009616,171.80120000557508,56.71760000404902,228.5188000096241
data\mafaulda\overhang\cage_fault\0g\45.2608.csv,overhang,overhang,True,35.85018061641668,178.09870000201045,56.23119999654591,234.32989999855636
data\mafaulda\overhang\cage_fault\0g\46.4896.csv,overhang,overhang,True,45.86163126931368,171.11450000084005,57.87840000266442,228.99290000350447
data\mafaulda\overhang\cage_fault\0g\47.3088.csv,overhang,horizontal-misalignment,False,53.538095462547695,168.77750000276137,57.63170000136597,226.40920000412734
data\mafaulda\overhang\cage_fault\0g\48.128.csv,overhang,horizontal-misalignment,False,50.01603618055973,172.0865999959642,58.92679999669781,231.01339999266202
data\mafaulda\overhang\cage_fault\0g\49.152.csv,overhang,overhang,True,71.24470861657174,173.18040000100154,58.77880000480218,231.95920000580372
data\mafaulda\overhang\cage_fault\0g\50.5856.csv,overhang,overhang,True,68.64343609897179,171.22760000347625,55.96330000116723,227.19090000464348
data\mafaulda\overhang\cage_fault\0g\51.4048.csv,overhang,overhang,True,68.71533992660004,170.3477000046405,56.73129999922821,227.0790000038687
data\mafaulda\overhang\cage_fault\0g\52.6336.csv,overhang,overhang,True,55.683343539846895,174.82860000018263,55.73989999538753,230.56849999557016
data\mafaulda\overhang\cage_fault\0g\53.8624.csv,overhang,overhang,True,51.89126087157675,171.4907999994466,57.11410000367323,228.60490000311984
data\mafaulda\overhang\cage_fault\0g\54.8864.csv,overhang,overhang,True,55.4677750763543,170.2436999985366,55.64749999757623,225.89119999611285
data\mafaulda\overhang\cage_fault\0g\55.9104.csv,overhang,overhang,True,63.20920260219104,168.69730000325944,49.590800001169555,218.288100004429
data\mafaulda\overhang\cage_fault\0g\56.9344.csv,overhang,overhang,True,62.679943923792905,170.64760000357637,55.8896000002278,226.53720000380417
data\mafaulda\overhang\cage_fault\0g\57.1392.csv,overhang,overhang,True,63.37340283673897,172.85520000586985,56.69830000260845,229.5535000084783
data\mafaulda\overhang\cage_fault\0g\58.7776.csv,overhang,overhang,True,50.09928711940287,177.5783999983105,56.68319999676896,234.26159999507945
data\mafaulda\overhang\cage_fault\0g\59.392.csv,overhang,horizontal-misalignment,False,67.88343579678528,169.7896999976365,56.79690000397386,226.58660000161035
