file,label,ch1_rms,ch1_std,ch1_kurtosis,ch1_peak_to_peak,ch1_crest_factor,ch1_dominant_frequency,ch1_dominant_amplitude,ch1_spectral_centroid,ch1_spectral_bandwidth,ch1_spectral_energy,ch2_rms,ch2_std,ch2_kurtosis,ch2_peak_to_peak,ch2_crest_factor,ch2_dominant_frequency,ch2_dominant_amplitude,ch2_spectral_centroid,ch2_spectral_bandwidth,ch2_spectral_energy,ch3_rms,ch3_std,ch3_kurtosis,ch3_peak_to_peak,ch3_crest_factor,ch3_dominant_frequency,ch3_dominant_amplitude,ch3_spectral_centroid,ch3_spectral_bandwidth,ch3_spectral_energy,ch4_rms,ch4_std,ch4_kurtosis,ch4_peak_to_peak,ch4_crest_factor,ch4_dominant_frequency,ch4_dominant_amplitude,ch4_spectral_centroid,ch4_spectral_bandwidth,ch4_spectral_energy,ch5_rms,ch5_std,ch5_kurtosis,ch5_peak_to_peak,ch5_crest_factor,ch5_dominant_frequency,ch5_dominant_amplitude,ch5_spectral_centroid,ch5_spectral_bandwidth,ch5_spectral_energy,ch6_rms,ch6_std,ch6_kurtosis,ch6_peak_to_peak,ch6_crest_factor,ch6_dominant_frequency,ch6_dominant_amplitude,ch6_spectral_centroid,ch6_spectral_bandwidth,ch6_spectral_energy
data\mafaulda\underhang\ball_fault\20g\56.1152.csv,underhang,1.7568963979258372,1.75687225496713,3.028316861159923,16.1306,5.083623604690579,0.011883999999999999,0.33057198354855744,0.10168069773140162,0.09755642687351954,1.543300067605346,3.21067354714497,3.210673467996788,2.8896814278655856,24.522,4.288819712554029,0.001096,1.0065308306909624,0.08680121412203767,0.09355577691128471,5.154212065274716,2.353174350162106,2.353174344744114,2.764390793071189,19.4816,4.364742458992032,0.021575999999999998,0.9811754995588244,0.09754717014865309,0.07342805005613819,2.768714754302709,1.8675946934807166,1.8674281131674144,3.5200311000192723,10.9755,4.306501848417462,0.009692,0.7916770297616088,0.0828548826568906,0.09988702375057809,1.7436438789569715,0.2715025984077483,0.2714601493982253,2.9014875488808585,1.32897,3.101406780738304,0.009692,0.10932934516414909,0.07804763071996239,0.09770408528807918,0.03684530653943322,4.0663534361439355,4.065954576930873,3.5941724556107477,41.342,5.192613069931222,0.021575999999999998,0.8391406770376494,0.08840771769484428,0.07280273022524086,8.265993311091348
data\mafaulda\underhang\ball_fault\20g\57.344.csv,underhang,1.8513381425728335,1.8513096322801734,3.14552988203042,15.5306,4.447161655792106,0.012128,0.33019996205311003,0.10215855932818242,0.09870104293010616,1.7136736772874204,3.147171585121944,3.1471707899330483,2.77030784310162,23.512999999999998,4.032827463109209,0.00112,0.8275649128258773,0.08538877035720895,0.09259896637070127,4.952341991054585,2.2922841271873993,2.2922839876072296,2.7834601529757976,20.994999999999997,4.707967861196525,0.022015999999999997,0.9225612847936153,0.09879675643506981,0.07553742124081353,2.6272829402720235,2.0375527762620065,2.0375458698898035,3.411138038644522,12.689599999999999,4.526361283493658,0.011007999999999999,0.6648758875359446,0.079299940972808,0.10047173285606056,2.0757965859638454,0.28897646140690253,0.2889681796316214,2.4821076727438496,1.36383,2.8091907408888024,0.011007999999999999,0.09509586192576586,0.07373794204268419,0.09726351892104267,0.04175130461429605,4.02177287005089,4.0217658075703735,3.5591914453990072,40.56,5.385435900856178,0.022015999999999997,0.678651012474044,0.08892979335451771,0.07431474229740241,8.087300105860885
data\mafaulda\underhang\ball_fault\20g\58.7776.csv,underhang,1.867178482171411,1.8671599238700853,3.190301409170326,16.6212,4.472737919430484,0.001148,0.3019461959454072,0.09995912262662053,0.09648595559831145,1.7431430930522032,3.004506866698042,3.004505950251847,2.8565893847727675,24.08,4.15375985254451,0.001148,0.8877971248499346,0.08484418713966607,0.09063259163691754,4.513528003735291,2.208977993824367,2.2089778267133067,3.0128755134776117,20.725099999999998,4.981036493013035,0.022624,0.8327871382694507,0.09688999903660288,0.07245585672891842,2.439791519479471,2.6535092566475442,2.6532193003078755,3.4786038775340664,15.356200000000001,3.9280058938914975,0.010164,0.9490763279836465,0.08075855629056172,0.09761702338188986,3.519786329145265,0.3128472894262672,0.31283229140561497,1.9323587987309176,1.45285,2.380362639956561,0.010164,0.10415589203513424,0.07474146581212493,0.09537460807799669,0.04893202169210653,3.9026313621392896,3.9020094774975127,3.2042559807341493,35.131,4.7726772710893695,0.001148,0.6476282080391925,0.08634198302888393,0.06907762742443002,7.6128389812409845
data\mafaulda\underhang\ball_fault\20g\59.8016.csv,underhang,1.9560355162857883,1.956026148790689,3.1202475413817776,17.1485,4.47977550846871,0.012683999999999999,0.2992864889863171,0.10013717876238841,0.0952520431894074,1.9130191479801026,3.117298063485541,3.117298013813977,3.117998083186662,25.119999999999997,4.1808642401712905,0.001168,0.7086413494529255,0.08401818009665704,0.08780125810055234,4.858773454844011,2.240807257951695,2.2408072411423117,3.1782831018228808,20.836,4.794254374800923,0.023028,0.732851193113775,0.09735360245550613,0.07256111233005721,2.5106085460824477,2.920019543756403,2.919882948406723,3.260601203191562,17.2457,3.858878281724995,0.010343999999999999,1.1999560269645404,0.08918139755317034,0.10282202695412652,4.262858216993435,0.30120386447502184,0.30120102597188947,2.0246604809490285,1.47151,2.573472956908006,0.010343999999999999,0.11102718972348787,0.08055169747613508,0.099208966360255,0.045361029341499,3.9926736190628485,3.9922656453397414,3.251646466280445,37.421,4.946309637034847,0.057575999999999995,0.49925100418676804,0.08973530575811496,0.07326891550603785,7.969092491615278
data\mafaulda\underhang\ball_fault\20g\60.8256.csv,underhang,1.970066110312863,1.9700410950158822,3.122571102489922,16.669,4.310769042273532,0.001188,0.35024278302769724,0.10251076928977707,0.09819133994843877,1.9405309580920203,3.2680395050749462,3.2680394952794747,3.2336550928742143,24.761000000000003,3.942424802270035,0.001188,0.9767414827742125,0.08647258704089217,0.09138897943216798,5.3400410775740275,2.3194076541205866,2.3194074810808876,3.159952902594183,21.519,4.749057363830024,0.023356,0.5669994327614808,0.09769765645319203,0.07295781484010742,2.6898255329859135,2.620918659562957,2.6208248768011444,3.2950486236290097,15.480799999999999,4.0630791652913905,0.010492,1.080877233717013,0.08648373544003789,0.10081421219124286,3.434361517455518,0.31136260218176215,0.31136192744222024,1.9131773972274078,1.44792,2.3916488189102556,0.010492,0.11615890806329074,0.0793483768230628,0.0982292364200264,0.04847312521542506,4.052164768062599,4.051837138471753,3.2559135942886344,37.067,4.961298750227251,0.001188,0.6210836909504112,0.08900613790728817,0.0720224415361778,8.208692098734915
data\mafaulda\underhang\ball_fault\20g\61.8496.csv,underhang,2.0889040571482926,2.0888866374841775,2.9815734713918136,17.459699999999998,4.231788420021857,0.0012079999999999999,0.3825557498806143,0.10299662178455204,0.09736165596698924,2.1817236921357774,3.3034292828657903,3.3034291714915742,3.4662276654657,25.648,3.903519311429903,0.0012079999999999999,1.077324483329202,0.08822550433516035,0.09037348225980726,5.456322145841519,2.5061753829567675,2.5061753162389504,3.0664926234947583,22.654,4.841241391973713,0.023795999999999998,0.587406076882309,0.09695354672661993,0.07129733182161639,3.1404573600637686,3.1141859685524187,3.1139538576536685,2.915985029340701,17.2066,3.6709432625653036,0.010688,1.238782040219347,0.08716641431608457,0.09994151882818977,4.848354314491316,0.29350490481912433,0.29347375852473384,2.0161268613240217,1.39801,2.591541017720275,0.010688,0.10353909748424649,0.08028971236325678,0.09788772462946878,0.043063423768630836,4.201531574159434,4.201324643292523,3.3355024087458855,37.671,5.047683118682296,0.0012079999999999999,0.6473799502101787,0.08845976217559907,0.06991155758118685,8.82556437931
data\mafaulda\underhang\ball_fault\35g\13.7216.csv,underhang,1.4115949946049253,1.411224156267733,2.59572144463557,10.924,4.829926448857371,0.440172,0.6241596755946796,0.16798588069867187,0.17815837175188937,0.9957768159639896,0.47143054605009016,0.4714302735807019,2.764410943727678,4.175,4.7926465912131855,0.440172,0.19023305294065804,0.14040939512831063,0.16694821460225043,0.11112325321949917,0.21086306362376392,0.21085973619229173,3.1937479216499143,1.9030200000000002,4.610717414566482,0.00524,0.040777362401465886,0.08132924148070636,0.10289628611388461,0.02223091426725706,1.3366790932063939,1.336670943974642,2.976191485289582,10.912099999999999,4.87454321132744,0.000268,0.3230471735476322,0.03190101400482567,0.08048590965073336,0.8933446062403737,0.07067638588576551,0.07060179531150157,7.572382804963909,0.6649700000000001,6.927632096222511,0.000268,0.02086619318208088,0.05921941910230387,0.1065282336447292,0.0024923069054627782,0.6865037331428758,0.6864626286007458,3.073611369770609,5.6175999999999995,4.480383501296742,0.00262,0.2062120529194649,0.05548683620463213,0.0902288415504831,0.23561547023458665
data\mafaulda\underhang\ball_fault\35g\14.7456.csv,underhang,1.509780532654282,1.5092949647629816,2.8005371261253083,11.761,4.7400929106857985,0.44022,0.6402729928346577,0.1624201214975942,0.17573396589362528,1.1389856573825803,0.5666797649283962,0.5666793008936337,2.8770501920453215,4.7973,4.24754887776765,0.44022,0.19650707233996592,0.12699805384307414,0.16063438995729945,0.16056271552244183,0.30414306399924085,0.30414250741834636,2.656411132116422,2.4335,4.131937066268073,0.0056359999999999995,0.08158905944893624,0.08025758575604836,0.10067511174651221,0.04625133242762772,1.5951301295319127,1.5951222356282984,2.595243319941236,12.2187,4.561571413411303,0.0056359999999999995,0.38612284426596616,0.034105558494013,0.08184607256014603,1.2722074733142414,0.08986045300590863,0.08981721818594009,5.3816888270040355,0.81234,6.1740173883401,0.000288,0.02155442204307846,0.056082009281004264,0.1026830428442649,0.004033566745560615,0.9115192407338606,0.9115148748953624,2.535736293208889,7.184000000000001,4.481748510610535,0.00282,0.44991904860341786,0.056081788362053984,0.08791091711165801,0.4154296836204803
data\mafaulda\underhang\ball_fault\35g\15.36.csv,underhang,1.6632469033414672,1.663212701142351,3.700801108737564,13.6024,5.337271322514989,0.440248,0.5536027048358353,0.14346920451165185,0.17084676237951607,1.3831382446325249,0.652086132097731,0.6520859533274502,2.8870288403126283,5.7727,5.235811392726747,0.002964,0.1992225208667771,0.12282541638241978,0.15867693005008504,0.21260804946559356,0.3793119780332461,0.3793118298625098,2.6061676450190183,3.2483000000000004,4.60570744060792,0.005928,0.10899673397826062,0.07853961008737882,0.09958983020209056,0.0719387321370423,1.9801071482212742,1.9801026010389797,2.2045471300609245,12.2522,3.6381364544375456,0.005928,0.6209142496973453,0.033732569254334065,0.08054480060266313,1.9604031553546888,0.09195922184918498,0.09192767145761231,5.874071344945657,0.7466700000000001,5.724385100723066,0.005928,0.018112044014022693,0.05615073474151729,0.10158563799475724,0.004225348592076703,1.3019148528907245,1.3018536994844336,2.0402916178734154,7.8131,3.008952537104137,0.002964,0.7358472207663408,0.05579813866558245,0.08773122728193694,0.8474115274989523
data\mafaulda\underhang\ball_fault\35g\16.1792.csv,underhang,1.890219244668361,1.8902160119694247,4.47874717014378,15.924800000000001,5.599879500378884,0.44028,0.5704821890338895,0.1201963866546842,0.16103399722289452,1.7864582908889064,0.7054445132941568,0.7054442098807681,3.2452777043193723,7.1787,5.122443978781012,0.44028,0.2172553721399644,0.1088983785125956,0.1500750343743601,0.24882576704382448,0.38634242209424746,0.38634228550037425,2.9958479639126496,3.3345000000000002,5.10324491108747,0.0062039999999999994,0.08868866603511676,0.08000439380938733,0.10105295380657653,0.07463018078324402,1.8532296572465974,1.8531608471898215,2.734832056754921,11.6088,3.692202945746563,0.0062039999999999994,0.5134133604408657,0.034936476883359616,0.08172879387265108,1.7171025627788659,0.09587509207611218,0.09584083667107589,4.824144974832787,0.81749,5.1989519768533965,0.0062039999999999994,0.015640083544646667,0.053445699710781606,0.0997160266181223,0.004592733155076579,1.6899377213573163,1.6899257561585759,1.9798950284796508,10.564499999999999,3.5846883131148615,0.0031,0.7526951119059447,0.0555472031537022,0.08558034056374306,1.4279245307050934
data\mafaulda\underhang\ball_fault\35g\17.408.csv,underhang,5.056657779216747,5.056631582499525,4.079554133912143,33.328,4.208511022249854,0.006699999999999999,1.6601354451301544,0.08832718740079402,0.1383447329212396,12.784761489786359,1.4691028473154193,1.4691024865288977,5.073342094332708,18.9193,7.324878594396396,0.010052,0.16048961093271413,0.08029751856493339,0.11702431139197624,1.0791310580054674,1.073217896191405,1.0732178864441944,3.0877492903614976,8.7882,4.1413770822856115,0.006699999999999999,0.195005595082201,0.08230425051257621,0.0980430317003097,0.5758983165216973,4.671412413627751,4.670087658708946,1.7988389601535277,21.1389,2.4305282844722322,0.003348,1.2274704240230567,0.0291888426963147,0.06623413933262151,10.904859370149463,0.3186708452092182,0.31860373207894066,8.420589771721326,3.0425999999999997,6.807337514340376,0.003348,0.11965121838829826,0.042125207196563756,0.08128726181697463,0.05075416924279286,2.7827265859760657,2.781852114500315,2.443819601617355,18.1939,3.309775400172297,0.003348,1.1305312802484293,0.04295782510345315,0.06482783222948914,3.869350593499711
data\mafaulda\underhang\ball_fault\35g\18.6368.csv,underhang,2.513087657458967,2.512910230571189,3.253980205333964,21.063299999999998,4.799275490340512,0.440372,0.6890407759810754,0.10431697277024961,0.15076443457425218,3.1573589140766884,1.0889747931394351,1.088974533814754,3.526120511551898,12.2325,5.920339056537246,0.440372,0.22477156734539722,0.08195663192482316,0.12533004379594215,0.5929327682190583,0.7490782651225136,0.7490782179329761,3.4214356507044497,7.1371,4.844487109664082,0.003588,0.18660428940447657,0.07132847541276725,0.09008432960933509,0.2805590883019059,3.282614764503249,3.282469058103865,2.2895952171777707,17.6133,3.023199708662572,0.003588,1.1864618771803064,0.030655855565371634,0.07014345731908475,5.38730155870794,0.13679075157201132,0.13676005786693704,7.371432003507945,1.81081,8.54516833713085,0.003588,0.034380852898315405,0.048579154753534706,0.09047942095067292,0.009351657046819513,1.5339056717755475,1.5331839032071632,2.996681296390918,13.1354,4.852840781857379,0.003588,0.532183755829054,0.05327957709538092,0.07302561556001586,1.1753264405268102
data\mafaulda\underhang\ball_fault\35g\19.456.csv,underhang,2.407830576323998,2.4078187344838256,4.164203078474156,21.476399999999998,5.033576746915507,0.440392,0.6408782076475154,0.1076022060947217,0.1510149633624026,2.8987955308565354,1.1151736674382449,1.1151725042947436,3.552049789087714,13.4747,7.331503816843495,0.00037999999999999997,0.3069693693541002,0.08784348312800458,0.12972040402000118,0.6218048605199203,0.6665156956188594,0.6665154630140747,2.8932137071880484,5.7057,4.995831338088295,0.00037999999999999997,0.22101911647139497,0.07538857230350093,0.09164265960800647,0.22212143144291177,3.6141980025291316,3.613376595784423,2.2716111554874145,18.1417,2.776549594875567,0.0037319999999999996,1.3112144451336578,0.030581173125585125,0.06860019428050139,6.528245211532925,0.1330151320612834,0.13292982964726344,11.105276324288191,1.7470400000000001,8.692995911156665,0.0037319999999999996,0.03370222406906881,0.05342302865189324,0.09431693473430332,0.008835170245751433,1.3375691215597372,1.3358477517973841,3.3706728921324904,11.3289,4.945538808335906,0.0037319999999999996,0.4394178114760225,0.05033734088755808,0.06818604061479634,0.8922446080350485
data\mafaulda\underhang\ball_fault\35g\20.48.csv,underhang,2.589103676135928,2.5891036748206004,3.0587671094404287,20.311700000000002,4.2149721929503645,0.003935999999999999,0.70007558667964,0.10782616047722418,0.15349463755213252,3.3517289295321935,1.1999241086276646,1.1999224753735935,3.114788399813195,12.2518,5.487013680374604,0.00039999999999999996,0.35607639274355957,0.09213994993027631,0.13534065335993734,0.7199069855359734,0.6270359944468591,0.6270356803515514,2.909698387443623,5.3870000000000005,4.38172612719871,0.00039999999999999996,0.1828902103776494,0.07463989416829014,0.09198341740571128,0.19658687224887733,3.9685857253689294,3.9685452252374103,2.062254844638181,18.668999999999997,2.5991627026731736,0.003935999999999999,0.9376191610869374,0.028196941196649658,0.06580400670894211,7.874675602387042,0.10615535685253046,0.10612856065200443,12.307426100730273,1.5874700000000002,9.140000352821307,0.00394,0.016734645950753343,0.05403978698436837,0.09514404698851667,0.00563163607720965,1.3978798700788702,1.3978532734019482,3.6159988464166157,12.9413,5.104015124766797,0.003935999999999999,0.34526095427935327,0.047692911440238406,0.0679334660591749,0.9769968869829992
data\mafaulda\underhang\ball_fault\35g\21.7088.csv,underhang,3.423007391861653,3.4229551070103392,2.5326140245930664,21.9526,3.7309297169472986,0.0041519999999999994,1.63048784434237,0.09902615835207199,0.14634439450053996,5.858310836897058,1.3614782858245145,1.3614768438800637,2.8546321498455653,11.3342,4.255668312818939,0.000424,0.41750268517030303,0.08765390840614333,0.12977139072432717,0.9268095992324547,0.6415146657833676,0.6415146384815662,2.7015947283655746,5.1297,4.099984209056556,0.0041519999999999994,0.13856178653662982,0.07680038883037088,0.09125730473550143,0.2057705158398921,4.33117730895125,4.331177303487968,2.0162587640309613,19.1593,2.411353600826786,0.0041519999999999994,1.4354710551620617,0.029819656057798506,0.06726910059362999,9.379548417131526,0.1620116394882429,0.1619987596160846,14.87352688788153,1.88726,8.393224113131435,0.0041519999999999994,0.04607763785500901,0.04930736823353069,0.09042532859069416,0.013121799262422568,1.894595421360594,1.8945587104022075,3.9116603061069735,14.9817,4.064561706827797,0.0041519999999999994,0.7322595776509038,0.047129228728340425,0.06400078017791845,1.7946763536476005
data\mafaulda\underhang\ball_fault\35g\22.3232.csv,underhang,3.405961618321346,3.405852956404258,2.2231038739196984,20.749299999999998,3.5156003917477836,0.004284,1.1723768067436828,0.10229069205738431,0.1478777701957796,5.799917181185615,1.4563140229543694,1.4563132043051485,2.6869210715267107,10.706499999999998,3.7872326384884984,0.00043599999999999997,0.5499508035788688,0.08429552714069023,0.12742815449987793,1.060424076923363,0.5874810288635063,0.5874810030169696,2.835318284289255,5.148,4.677938289937045,0.004719999999999999,0.08979876742433078,0.07334054017868397,0.08650856702776631,0.17256696450578385,4.222944946433658,4.184277522390979,2.4233981538460143,25.3474,3.7085494123846208,0.004284,0.8876401257714833,0.02906864839487738,0.06563862769295845,8.754089192239618,0.12704332803766502,0.12676401977436308,6.4316946635183365,1.35513,5.888620921433535,0.004284,0.021881654628861675,0.05493991962825123,0.09433302600749598,0.00803455853178854,2.0325136290618304,2.0059696588217015,3.5497948533858383,15.4619,4.1826041793902915,0.004284,0.48450647926055335,0.047587012145934644,0.0650235507668057,2.0119571361068314
data\mafaulda\underhang\ball_fault\35g\23.7568.csv,underhang,3.3848530755133592,3.38483961175735,2.019394079511345,17.9673,3.1351434650016623,0.00454,1.14325833292281,0.10629742484470388,0.15179704891858972,5.728569646060307,1.4081970247459392,1.4081951555983594,2.9836240311621895,11.482,4.3001795154783045,0.000464,0.46491237088688775,0.0869466102479952,0.13089589144047342,0.9915067981314492,0.5521751919270012,0.5521749716545066,3.4730615547648442,4.872,5.212476115477599,0.000464,0.09643105912766053,0.07475646570956539,0.08740587338236061,0.1524486004352271,3.4895033471981445,3.488942059267502,2.4589242132937015,18.6914,2.955148333067049,0.00454,0.6914568443946827,0.03221135152094643,0.06950268331452274,6.08635834646381,0.1323563263759229,0.13230114811234267,7.838738287567693,1.1306699999999998,5.486855213771043,0.00454,0.02457212820267522,0.05422083148064412,0.0935748823552838,0.00875179714439299,1.6939215092085678,1.693334758887041,3.0624932116510846,12.796600000000002,4.205684833005011,0.00454,0.39033609132073055,0.05127746267784541,0.06780933959496088,1.4336913029687777
data\mafaulda\underhang\ball_fault\35g\24.1664.csv,underhang,3.448693759408106,3.4486935687774194,2.1533216352703586,18.7074,3.374321065161729,0.0046559999999999995,1.2903213825020914,0.10713480735148391,0.14970544615892895,5.946743676479988,1.4136224342742905,1.4136217048108561,2.9403129081823294,11.796199999999999,4.245334435892952,0.000472,0.41631352495755286,0.08855086135426014,0.12988814967656842,0.9991631668707103,0.5993574385548004,0.5993567674323742,3.382036382970149,5.0985,4.938789124973,0.005128,0.1163889962780048,0.07827556760951312,0.08808048915149497,0.17961426770383654,3.419427129291224,3.419321915694467,2.3735512428931,19.0644,3.1043211620918023,0.005128,0.9742439976510503,0.03642709342668673,0.07480374191141029,5.845881181719424,0.1165965021280972,0.11656359511697553,8.68069325966065,0.99149,5.496820125411573,0.0046559999999999995,0.027141359685025342,0.05872120328388679,0.09707381137585357,0.006793536022943045,1.5577003028703706,1.5575591191169653,2.8502853564168955,12.8428,4.477369611279238,0.0046559999999999995,0.39702321354620856,0.05696378009667945,0.07092727839612284,1.2129952051231256
data\mafaulda\underhang\ball_fault\35g\25.1904.csv,underhang,3.6962651071450883,3.6962595335883135,2.2064379840131685,21.692700000000002,3.772456681385818,0.0048519999999999995,1.4856012619610168,0.10090904483144203,0.14515189014763585,6.831167272891372,1.4439707690962038,1.4439706687766323,2.91923163386887,12.788599999999999,4.7762047176613525,0.0004919999999999999,0.3445936381130774,0.0835960885179536,0.12495417432518434,1.042525647787293,0.8280537703151523,0.8280537516210461,3.1063432854566697,6.5903,4.1673622212599915,0.005344,0.17421483530466908,0.07542595656635709,0.0867820142275903,0.3428365079412034,3.5123399227824486,3.5121696807529776,2.2554965379793077,18.198700000000002,2.699510926669876,0.0048519999999999995,0.9865368520047378,0.03740339664266779,0.07554807236670635,6.167667934483892,0.07949093906087802,0.0794515190450514,8.6622261729229,0.9396800000000001,7.11577955891586,0.0048519999999999995,0.014879562072293174,0.06251905657341146,0.1008748649417617,0.003156272118995871,1.6508435047080257,1.650655969904949,2.5339652558726833,13.2304,4.436338137848907,0.0048519999999999995,0.3588708144334674,0.056670028452581005,0.06919921501169161,1.3623325655332388
data\mafaulda\underhang\ball_fault\35g\26.2144.csv,underhang,3.4263582042310663,3.4263294573629772,2.413504928165197,20.3013,3.672996006107012,0.005039999999999999,1.1911415539986436,0.10188717982035361,0.1441995595942031,5.869866778755689,1.5587081712555941,1.5587059023279592,3.242983667729968,13.1711,4.865503459447673,0.000512,0.570181480289463,0.08587698120584251,0.12361727630389807,1.2147820450841147,0.9685679128949176,0.9685677622702628,2.749330640222636,8.0676,4.416107474357809,0.005556,0.2942580898917385,0.07888215612809545,0.08807531464625187,0.46906175506017206,3.279540160320492,3.2794200088071457,2.262596660760141,16.4236,2.5310865529805553,0.005556,1.124457897230742,0.04203314506124428,0.07899590305794778,5.3772977971403115,0.08397084447872713,0.08393124614987622,9.417915794247646,1.0160900000000002,6.896203115559732,0.005039999999999999,0.014761544521552976,0.0650160674255475,0.10192727499281713,0.003522227232868901,1.6372899088442863,1.6370681289826712,2.5526047168339288,12.5121,3.897904680860747,0.000512,0.32343347828474933,0.06241586885773888,0.07315085431036747,1.3399960296964526
data\mafaulda\underhang\ball_fault\35g\27.2384.csv,underhang,3.065781948566781,3.0657338769223017,2.81271836718785,19.038899999999998,4.0260528004503415,0.005235999999999999,1.0735185449934521,0.1024375280661984,0.14168861277182082,4.699362102546926,1.4232242992999693,1.4232229879910925,2.8139585569473704,10.8995,3.861162293474624,0.000532,0.5473426596102314,0.08683341943090007,0.12109978595278255,1.0127818378629299,0.89948495011202,0.8994849366920826,3.255885162083654,8.003599999999999,4.933934691129526,0.005768,0.3029507276727445,0.08170991019316258,0.08886331453976012,0.4045365760678872,3.1370124282592036,3.137007721546383,2.5585964607679874,17.906,2.950354903388423,0.005768,1.2765816851934457,0.04687731618358535,0.08442087724760086,4.920408722769671,0.0740487148367762,0.07401523216038543,9.330602025868183,1.0624799999999999,7.297223192345177,0.005235999999999999,0.01663359089217661,0.06742177245925553,0.10576607059118309,0.0027391274267935307,1.4735625330189464,1.473547906762502,2.787254501320388,14.346900000000002,5.591347374013974,0.000532,0.3570617110033132,0.06714481405339687,0.07550494064826173,1.0856717167839056
data\mafaulda\underhang\ball_fault\35g\28.4672.csv,underhang,2.754348562036967,2.754339851989313,3.6357918799392155,19.445,4.4337162579471405,0.005448,0.8612706027048507,0.10184942996568878,0.139073883797608,3.7931940102462827,1.4227582154025487,1.4227558478791071,3.0124941862342083,12.275300000000001,4.393297421791485,0.000556,0.3599454852910561,0.08488379496560627,0.1192924520918866,1.0121171018502868,0.9009535624975238,0.9009528769640034,3.2893369804024633,7.4773,4.4167648202947865,0.005448,0.2319988475730991,0.0813892075864971,0.0885164868413731,0.4058580440113223,3.0991046508428197,3.098644747716734,2.7016370272789536,16.6682,2.777221478268435,0.005448,1.1356861528256141,0.04842122860119607,0.08574580422073476,4.800799636298149,0.0825928628501769,0.08252617674169098,9.585167931827531,1.12725,6.932681342519968,0.005448,0.0201500277606802,0.06494648870830992,0.10318292258173785,0.0034052851050527595,1.4291322081206208,1.4283845504210466,2.9286979610019483,13.7889,5.173769058921495,0.000556,0.25915472996455535,0.06983746010643926,0.07755793238204683,1.0201412124651679
data\mafaulda\underhang\ball_fault\35g\29.696.csv,underhang,2.6237622444009667,2.6237548730459723,3.9224501547430832,20.3001,5.053811574501873,0.006268,1.1317055405957135,0.10835491448927831,0.14041264780131582,3.442044819132824,1.4276698150923688,1.4276696827716795,3.4111768572712933,13.603000000000002,5.327982646306116,0.00058,0.3927638229465492,0.08780823441104593,0.1191721918315797,1.0191203623787253,0.8343213366413991,0.8343213366315703,3.606989205939218,7.628299999999999,5.407508835409763,0.0056879999999999995,0.18195620881211977,0.08589633897831395,0.08917356799896504,0.34804604638846337,3.383385381968252,3.383314955913652,2.6844276304704278,17.9121,2.6585206780380157,0.0056879999999999995,1.3352320088739416,0.05517326987208554,0.09226364811633861,5.723410046204595,0.09485258706243588,0.09482858357836718,10.344767133902321,1.14824,6.829861149602441,0.0056879999999999995,0.02284289761454377,0.06643066769116238,0.10297586355125168,0.004496230285163991,1.503205585254258,1.5029108598846161,3.2294980677707725,16.5835,5.908040847191923,0.00058,0.318886834165962,0.07543282608481809,0.08068893298961821,1.1293705269246719
data\mafaulda\underhang\ball_fault\35g\30.5152.csv,underhang,2.6790584504691775,2.6790218041787184,4.000536478969254,21.2781,5.252591632336481,0.00646,1.1872292263404156,0.10741909119515572,0.1386421233348671,3.5885789215933865,1.4240387841338258,1.424038446005459,3.2977013357098293,13.1269,5.155477562326362,0.000596,0.4407953055851221,0.08658891584472803,0.11731823190935016,1.0139427504742908,0.8018647204032838,0.8018646666713908,3.737603593106657,8.4867,5.7810250051785586,0.000596,0.19226525428542046,0.08668216221051334,0.08863887428853212,0.3214934718343862,3.464703816057338,3.464695402673369,2.6704547152299156,19.2462,3.0322938286979118,0.005863999999999999,1.6070688013214698,0.05755912142202613,0.0936373749299077,6.002057117451981,0.09933171259795141,0.099315116095892,11.860713131873807,1.14812,7.098639305094174,0.005863999999999999,0.025773929706277596,0.06728252040835025,0.10295907044504436,0.00493174654508182,1.6004074976634044,1.6004074698883632,3.3875631174212626,17.958,6.057207313479551,0.000596,0.42250046366765937,0.0759055860983989,0.08045097154614336,1.2806520354986173
data\mafaulda\underhang\ball_fault\35g\30.9248.csv,underhang,2.696649983873367,2.6966026206683593,3.9302160021324712,21.4931,5.302134160894205,0.006555999999999999,0.9925395363050767,0.10146059444289447,0.13707164035029407,3.6358328480854167,1.4107006631647063,1.4107004771106184,3.2928854788686235,12.9559,4.610262240147281,0.0006039999999999999,0.3708215037027486,0.08370157441112662,0.11595541902890726,0.9950379184413654,0.796042608237746,0.7960425953803875,3.6027383875804326,7.3406,4.799366214803207,0.0006039999999999999,0.16649755046821157,0.08394575245024785,0.08773899886863973,0.3168419075653586,3.545178296425692,3.5451548094856715,2.659494612779486,18.7819,2.816642539469985,0.005952,1.156203053695842,0.055524202106419056,0.09249293330211675,6.284061312140673,0.09688975782452362,0.09687689569682906,11.177438364699208,1.12452,6.914765960318546,0.005952,0.020319403034994226,0.06517346941172013,0.10190495549702824,0.004692566502027942,1.6783119266796318,1.678036091908374,3.4496771738382934,16.737299999999998,5.8163800448769285,0.0006039999999999999,0.4002015761658983,0.07495544615757611,0.08102078259738475,1.40790256302432
